Transcript stable ID,Schizosaccharomyces pombe gene stable ID,Saccharomyces cerevisiae gene stable ID,Saccharomyces cerevisiae homology type,Schizosaccharomyces pombe homology type
FGRAMPH1_01T14975,SPOM_SPBC3H7.03C,YIL125W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14983,SPOM_SPAC222.12C,YJR121W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14997,SPOM_SPBC646.14C,YNL261W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15001,SPOM_SPAC22F8.10C,YMR240C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15009,SPOM_SPBC800.03,YNL021W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15013,SPOM_SPBC800.06,YOL077C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15061,SPOM_SPAC732.02C,YJL155C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15079,SPOM_SPAC1F7.02C,YMR290C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15085,SPOM_SPAC12B10.09,YNL003C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15099,SPOM_SPBC12D12.05C,YNL083W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15109,SPOM_SPBC36.07,YLR384C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15157,SPOM_SPAC25B8.06C,YHR011W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15163,SPOM_SPAC26H5.02C,YNL218W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15165,SPOM_SPAC4G9.04C,YDR228C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15205,SPOM_SPAC23H4.15,YDL060W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15207,SPOM_SPAC959.03C,YER082C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15209,SPOM_SPAC19A8.14,YBL057C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15215,SPOM_SPBP22H7.06,YNL129W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15221,SPOM_SPCC1442.06,YML092C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15225,SPOM_SPBC8D2.17,YJL183W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15329,SPOM_SPAC227.16C,YOL146W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15331,SPOM_SPAC1486.01,YHR008C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15387,SPOM_SPAP27G11.09C,YBL033C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15395,SPOM_SPAC3A11.03,YJR129C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15409,SPOM_SPBC1921.07C,YCL010C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15415,SPOM_SPAC11H11.06,YDL029W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15601,SPOM_SPAPB2B4.02,YPL059W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15609,SPOM_SPAC15E1.05C,YGR007W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15623,SPOM_SPAC2F7.17,YGL143C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T15631,SPOM_SPAC17A5.15C,YGL245W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16557,SPOM_SPAC23A1.02C,YIL039W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16563,SPOM_SPCC24B10.12,YML036W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16609,SPOM_SPBC1709.08,YDR301W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16615,SPOM_SPBC1734.14C,YBR135W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16659,SPOM_SPAC18G6.06,YKL099C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16671,SPOM_SPCC736.06,YPL104W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16697,SPOM_SPBC1A4.06C,YGR046W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16705,SPOM_SPBC21D10.09C,YMR247C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16795,SPOM_SPBC530.13,YJL006C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16797,SPOM_SPBC609.02,YNL128W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16809,SPOM_SPBP8B7.31,YER134C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16833,SPOM_SPAC22H10.05C,YOR250C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16837,SPOM_SPAC607.04,YDR173C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16845,SPOM_SPBC1711.17,YER013W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16885,SPOM_SPAC2F3.11,YHR201C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16889,SPOM_SPAC26H5.12,YFL036W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16915,SPOM_SPAC2G11.10C,YHR111W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16967,SPOM_SPBC336.02,YPL266W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16975,SPOM_SPBC23E6.10C,YPR118W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T16977,SPOM_SPCC285.14,YMR218C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17005,SPOM_SPBC18H10.03,YDR429C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17007,SPOM_SPBC26H8.03,YGR157W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17047,SPOM_SPCC1672.06C,YLR410W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17051,SPOM_SPCC1672.07,YLR409C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17057,SPOM_SPBC660.10,YJL102W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17063,SPOM_SPCC18.01C,YMR244W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17067,SPOM_SPBC1105.07C,YOL072W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17071,SPOM_SPAC18B11.07C,YGL058W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17073,SPOM_SPAC1834.07,YKL079W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17077,SPOM_SPBP8B7.08C,YDR435C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17083,SPOM_SPBC685.04C,YJR058C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17087,SPOM_SPCC1442.17C,YNL265C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17089,SPOM_SPAC23G3.12C,YNL123W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17103,SPOM_SPBC15D4.05,YNR029C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17113,SPOM_SPBP4H10.06C,YFR031C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17161,SPOM_SPBC1539.10,YER002W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17175,SPOM_SPAC3F10.06C,YMR283C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17179,SPOM_SPCC830.07C,YNL007C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17185,SPOM_SPBC36B7.09,YDR283C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17191,SPOM_SPAC3A12.11C,YDL209C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17193,SPOM_SPBC354.01,YGR173W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17201,SPOM_SPAC824.08,YEL042W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17213,SPOM_SPBC18H10.16,YBR235W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17215,SPOM_SPAC3H1.09C,YKL146W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17221,SPOM_SPAC6C3.06C,YIL048W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17223,SPOM_SPAPB8E5.09,YDR190C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17231,SPOM_SPAC1D4.08,YPR113W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17235,SPOM_SPCC330.05C,YEL021W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17251,SPOM_SPAC4A8.03C,YCR079W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17255,SPOM_SPAC19G12.08,YMR272C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17295,SPOM_SPCC613.07,YHR040W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17297,SPOM_SPBC800.10C,YBL047C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17299,SPOM_SPCC1235.10C,YIL068C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17301,SPOM_SPBC17A3.07,YPL091W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17319,SPOM_SPAC144.03,YNL220W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17327,SPOM_SPAC630.05,YDL234C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17333,SPOM_SPAC222.06,YAL025C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17335,SPOM_SPAC630.11,YJR044C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17337,SPOM_SPBP8B7.29,YNR033W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17341,SPOM_SPAC20G4.05C,YPL222W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17361,SPOM_SPAC1486.02C,YOL073C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17373,SPOM_SPBC530.16,YNL024C-A,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17391,SPOM_SPCC895.05,YNL271C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17395,SPOM_SPAC6G10.09,YGL027C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17399,SPOM_SPAC222.05C,YMR023C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17401,SPOM_SPAC1F12.07,YOR184W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17403,SPOM_SPAC6G10.04C,YMR314W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17411,SPOM_SPBC2A9.08C,YLR268W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17417,SPOM_SPBC13G1.09,YBR247C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17419,SPOM_SPAC26F1.12C,YGR187C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17431,SPOM_SPAP8A3.08,YGL106W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17447,SPOM_SPAC1834.05,YNL219C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17455,SPOM_SPBC725.13C,YJL072C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17457,SPOM_SPBC19C7.06,YHR020W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17461,SPOM_SPBC12D12.03,YDR212W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17463,SPOM_SPBC16H5.06,YEL024W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17473,SPOM_SPCC1020.09,YNL187W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17483,SPOM_SPAC22H10.07,YBR200W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17485,SPOM_SPBC2A9.11C,YPR045C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17487,SPOM_SPBC3B9.09,YLR417W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17513,SPOM_SPAC22H10.03C,YGL241W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17517,SPOM_SPAC4D7.08C,YMR300C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17523,SPOM_SPAC22H10.04,YNR032W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17525,SPOM_SPAC6F12.06,YDL135C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17533,SPOM_SPAC23H3.06,YGR261C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17537,SPOM_SPAC27F1.04C,YOL069W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17549,SPOM_SPAP8A3.03,YIL023C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17561,SPOM_SPAC144.07C,YOR262W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17567,SPOM_SPAC2C4.13,YHR026W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17573,SPOM_SPBC19C7.11,YJR040W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17577,SPOM_SPBC1861.08C,YPL213W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17599,SPOM_SPBC11G11.01,YIL065C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17601,SPOM_SPAC4F10.11,YLR314C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17603,SPOM_SPCC320.09,YOR176W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17605,SPOM_SPCC126.02C,YMR284W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17613,SPOM_SPBC30D10.06,YER112W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17619,SPOM_SPAC926.09C,YKL182W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17623,SPOM_SPCC1672.03C,YDL238C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17635,SPOM_SPBC902.02C,YMR078C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17637,SPOM_SPBC13G1.01C,YNL137C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17641,SPOM_SPAC17G6.05C,YPL084W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17655,SPOM_SPBC4F6.07C,YBR142W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17681,SPOM_SPBC31F10.13C,YBL008W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17725,SPOM_SPBC14F5.08,YOL135C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17737,SPOM_SPAC13C5.01C,YGR135W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17739,SPOM_SPBC409.18,YDR284C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17759,SPOM_SPCC16C4.14C,YGR047C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17761,SPOM_SPBC13E7.03C,YOR359W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17763,SPOM_SPBC776.01,YFR032C-A,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17785,SPOM_SPBC530.06C,YMR012W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17791,SPOM_SPBC646.04,YKR002W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17793,SPOM_SPAC30C2.06C,YMR211W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17801,SPOM_SPCC16C4.11,YPL031C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17841,SPOM_SPBC25D12.04,YJL026W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17845,SPOM_SPAC19A8.12,YNL118C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17855,SPOM_SPBC19C2.13C,YNL119W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17869,SPOM_SPAC823.03,YJL141C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17877,SPOM_SPAC3H5.06C,YNL102W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17885,SPOM_SPAC2F7.05C,YPR041W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17893,SPOM_SPCC1919.09,YPR016C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17895,SPOM_SPBC839.14C,YIL064W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17899,SPOM_SPAC23A1.12C,YLR060W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17911,SPOM_SPCC285.08,YFR051C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17915,SPOM_SPCC777.05,YGR163W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17935,SPOM_SPAC110.03,YLR229C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17947,SPOM_SPAC20G8.01,YDL164C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17949,SPOM_SPAC26F1.03,YER178W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17963,SPOM_SPAPYUG7.02C,YOL078W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17979,SPOM_SPBC887.03C,YLR002C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17981,SPOM_SPAC4F8.04,YHR088W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T17987,SPOM_SPCC790.02,YLR148W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18017,SPOM_SPBC16D10.08C,YLL026W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18023,SPOM_SPBC30D10.16,YNL316C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18031,SPOM_SPBC1D7.05,YLR362W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18045,SPOM_SPBC13A2.01C,YPL178W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18053,SPOM_SPAC17C9.01C,YBL084C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18055,SPOM_SPCC576.09,YHL015W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18059,SPOM_SPAC56E4.05,YLR065C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18065,SPOM_SPAC17G8.03C,YER159C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18067,SPOM_SPAC22E12.16C,YNL267W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18073,SPOM_SPAC22G7.05,YNL308C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18081,SPOM_SPCC5E4.04,YGR098C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18091,SPOM_SPCPJ732.02C,YGR194C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18095,SPOM_SPCC757.08,YDR280W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18099,SPOM_SPAC15A10.06,YDR456W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18109,SPOM_SPCC24B10.22,YOR330C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18113,SPOM_SPCC290.03C,YJL039C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18121,SPOM_SPBC887.14C,YML061C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18123,SPOM_SPBC18E5.11C,YEL015W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18143,SPOM_SPAC30.02C,YKL110C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18147,SPOM_SPAC11H11.03C,YPL199C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18155,SPOM_SPAP27G11.03,YLR215C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18163,SPOM_SPBC1539.09C,YKL211C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18171,SPOM_SPCC16A11.06C,YGL142C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18179,SPOM_SPCC63.08C,YGL180W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18187,SPOM_SPAC2F3.03C,YNL248C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18199,SPOM_SPBC3B8.09,YDL153C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18203,SPOM_SPAC29B12.02C,YJL168C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18205,SPOM_SPCC1919.13C,YIL096C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18209,SPOM_SPAC4C5.04,YPR180W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18217,SPOM_SPCC18.06C,YNR052C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18219,SPOM_SPBC106.13,YIL097W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18237,SPOM_SPCC622.13C,YKL033W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18243,SPOM_SPCC14G10.01,YDR196C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18249,SPOM_SPCC16A11.09C,YNR017W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18281,SPOM_SPBC27B12.06,YLL031C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18301,SPOM_SPAC3A12.12,YNL315C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18303,SPOM_SPAC1071.02,YIL128W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18307,SPOM_SPBC1711.03,YKL207W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18309,SPOM_SPBC2G5.07C,YKL144C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18319,SPOM_SPBC342.01C,YOR002W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18325,SPOM_SPAC140.01,YLL041C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18327,SPOM_SPAC1556.03,YHR076W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18335,SPOM_SPBC8D2.18C,YER043C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18337,SPOM_SPACUNK4.10,YNL274C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18351,SPOM_SPACUNK4.08,YHR028C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18365,SPOM_SPBP23A10.07,YPR010C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18373,SPOM_SPBC4C3.10C,YJL001W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18385,SPOM_SPCC1672.01,YFR025C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18411,SPOM_SPCC11E10.07C,YKR026C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18433,SPOM_SPAC1D4.14,YNL139C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18435,SPOM_SPBC56F2.11,YNL277W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18459,SPOM_SPBC839.07,YGR203W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18469,SPOM_SPCC24B10.08C,YDR448W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18471,SPOM_SPBPB2B2.10C,YBR018C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18473,SPOM_SPBC337.09,YER044C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18475,SPOM_SPAC4G9.15,YBR159W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18513,SPOM_SPBC1734.01C,YDR365C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18515,SPOM_SPAC1093.05,YJL033W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18519,SPOM_SPBPB2B2.12C,YBR019C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18521,SPOM_SPCC1442.16C,YBR046C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18543,SPOM_SPCC18.05C,YCR072C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18573,SPOM_SPAC9E9.06C,YCR053W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18617,SPOM_SPCC1795.10C,YHR181W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18621,SPOM_SPAC26A3.06,YCR047C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18635,SPOM_SPAC11G7.03,YNL037C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18641,SPOM_SPAC1782.01,YHL030W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18675,SPOM_SPAC11E3.01C,YDR334W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18713,SPOM_SPAC2E1P5.04C,YGL155W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18733,SPOM_SPCC1223.01,YDR266C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18735,SPOM_SPAC167.01,YHR079C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18739,SPOM_SPAC25G10.08,YOR361C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18741,SPOM_SPAC1D4.04,YIL142W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18837,SPOM_SPAC13C5.04,YLR126C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18899,SPOM_SPBC1604.05,YBR196C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18901,SPOM_SPBC16C6.13C,YGL137W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18923,SPOM_SPAC17A5.13,YGR267C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18925,SPOM_SPBP19A11.06,YJR119C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18929,SPOM_SPBC36.09,YDL030W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18931,SPOM_SPAC1F5.10,YDR021W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18945,SPOM_SPAC343.09,YBL058W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18947,SPOM_SPBC337.13C,YML121W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18959,SPOM_SPAC19A8.06,YNL181W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19007,SPOM_SPBC1718.05,YDR472W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19013,SPOM_SPAC9G1.10C,YOL065C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19021,SPOM_SPAC6F12.11C,YBR123C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19037,SPOM_SPAC3H1.02C,YOL098C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19039,SPOM_SPAC3H1.05,YJR117W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19043,SPOM_SPBC119.17,YDR430C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19045,SPOM_SPAC144.04C,YKL184W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19047,SPOM_SPCC330.01C,YBR114W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19057,SPOM_SPAC27E2.06C,YGR171C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19061,SPOM_SPAPB1A10.04C,YKL019W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19063,SPOM_SPAC13G6.11C,YMR208W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19143,SPOM_SPAC17A5.11,YHL022C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19145,SPOM_SPAC13G7.01C,YHR072W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19153,SPOM_SPAPB17E12.07C,YLR105C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19173,SPOM_SPAC29E6.06C,YNL247W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19175,SPOM_SPAC9G1.12,YJL125C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19179,SPOM_SPBC19C2.14,YLR147C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19191,SPOM_SPAC806.07,YKL067W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19195,SPOM_SPAC1002.03C,YBR229C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19207,SPOM_SPBP16F5.04,YMR022W,ortholog_one2one,ortholog_one2one
