Gene stable ID	Saccharomyces cerevisiae gene stable ID	Schizosaccharomyces pombe gene stable ID	Saccharomyces cerevisiae homology type	Schizosaccharomyces pombe homology type
NCU03351				
NCU03350				
NCU03348				
NCU03347	YJL060W	SPAC6B12.04c	ortholog_one2one	ortholog_one2one
NCU03346				
NCU11245				
NCU03345				
NCU03344	YBR070C	SPAC5D6.06c	ortholog_one2one	ortholog_one2one
NCU03343				
NCU03342	YLR067C	SPAC8C9.06c	ortholog_one2many	ortholog_many2many
NCU03342	YLR067C	SPAC1093.01	ortholog_one2many	ortholog_many2many
NCU03341	YIL068C	SPCC1235.10c	ortholog_one2one	ortholog_one2one
NCU03340				
NCU03339	YPL091W	SPBC17A3.07	ortholog_one2one	ortholog_one2one
NCU03338				
NCU03337				
NCU16525		SPAC9.08c		ortholog_one2one
NCU03336	YPL191C	SPAC12G12.11c	ortholog_one2many	ortholog_one2one
NCU03336	YGL082W	SPAC12G12.11c	ortholog_one2many	ortholog_one2one
NCU03335	YMR161W	SPBC17A3.05c	ortholog_one2one	ortholog_one2one
NCU03334				
NCU03333	YDR067C	SPBC17A3.03c	ortholog_one2many	ortholog_one2one
NCU03333	YNL056W	SPBC17A3.03c	ortholog_one2many	ortholog_one2one
NCU03333	YCR095C	SPBC17A3.03c	ortholog_one2many	ortholog_one2one
NCU03333	YNL099C	SPBC17A3.03c	ortholog_one2many	ortholog_one2one
NCU03333	YNL032W	SPBC17A3.03c	ortholog_one2many	ortholog_one2one
NCU03332				
NCU16526				
NCU03331				
NCU03330	YMR192W	SPAC4G8.04	ortholog_many2many	ortholog_one2one
NCU15261				
NCU03329				
NCU03328				
NCU16528				
NCU05338				
NCU05340				
NCU05341				
NCU05342				
NCU05343				
NCU05345				
NCU05347	YOL012C	SPBC11B10.10c	ortholog_one2one	ortholog_one2one
NCU05346				
NCU05349				
NCU05350				
NCU16529				
NCU05351				
NCU11331				
NCU05354				
NCU05356				
NCU05358				
NCU05360	YNL321W	SPAC521.04c	ortholog_one2one	ortholog_one2one
NCU05363	YGL048C	SPBC23G7.12c	ortholog_one2one	ortholog_one2one
NCU05364	YER075C	SPAC26F1.10c	ortholog_one2one	ortholog_one2one
NCU05368				
NCU05370				
NCU15262				
NCU05373				
NCU05375				
NCU15662				
NCU05376				
NCU05377				
NCU05378				
NCU15663				
NCU15664				
NCU05379				
NCU05381				
NCU05382				
NCU05383				
NCU05384				
NCU05385	YPL164C		ortholog_one2one	
NCU05386				
NCU05387	YIL164C		ortholog_one2many	
NCU05387	YIL165C		ortholog_one2many	
NCU05388				
NCU05389	YPL020C	SPBC19G7.09	ortholog_one2one	ortholog_one2one
NCU05390	YJR077C		ortholog_one2one	
NCU05391				
NCU05392	YOL141W	SPBC19C7.08c	ortholog_one2one	ortholog_one2one
NCU16534	YDL054C		ortholog_one2one	
NCU05393				
NCU05394	YOL137W		ortholog_one2one	
NCU05395				
NCU15263				
NCU05400	YGR178C	SPBC21B10.03c	ortholog_one2one	ortholog_one2one
NCU05401				
NCU05404				
NCU15264				
NCU11108				
NCU05410	YOL140W	SPCC777.09c	ortholog_one2one	ortholog_one2one
NCU05411				
NCU05414				
NCU05417				
NCU10346				
NCU05418	YHR068W	SPBC1271.04c	ortholog_one2one	ortholog_one2one
NCU05419	YNL104C		ortholog_many2many	
NCU05419	YOR108W		ortholog_many2many	
NCU05420	YGL148W	SPCC1223.14	ortholog_one2one	ortholog_one2one
NCU05421	YJL046W	SPBC17A3.09c	ortholog_one2one	ortholog_one2one
NCU05422	YMR231W	SPAC823.12	ortholog_one2one	ortholog_one2one
NCU05423	YDR311W	SPAC16E8.11c	ortholog_one2one	ortholog_one2one
NCU05425	YIL125W	SPBC3H7.03c	ortholog_one2one	ortholog_one2one
NCU05426	YDR267C		ortholog_one2one	
NCU05427	YBR227C		ortholog_one2one	
NCU05429	YEL011W		ortholog_one2one	
NCU05430	YJR121W	SPAC222.12c	ortholog_one2one	ortholog_one2one
NCU05433	YNL261W	SPBC646.14c	ortholog_one2one	ortholog_one2one
NCU05435				
NCU05437				
NCU14131				
NCU05448				
NCU05452	YMR240C	SPAC22F8.10c	ortholog_one2one	ortholog_one2one
NCU05453	YJL193W	SPBC83.11	ortholog_one2many	ortholog_one2one
NCU05453	YOR307C	SPBC83.11	ortholog_one2many	ortholog_one2one
NCU05454	YIL155C	SPCC1223.03c	ortholog_one2one	ortholog_one2one
NCU05457	YIL111W	SPCC338.10c	ortholog_one2many	ortholog_one2one
NCU05457	YNL052W	SPCC338.10c	ortholog_one2many	ortholog_one2one
NCU16537				
NCU05458				
NCU05459				
NCU05460				
NCU05462				
NCU05463				
NCU05466				
NCU05467				
NCU05469				
NCU05470				
NCU05472				
NCU16538				
NCU16539				
NCU16540				
NCU16541				
NCU05477				
NCU05479				
NCU10369				
NCU05480				
NCU05481				
NCU05483				
NCU06857	YLR352W		ortholog_many2many	
NCU15265				
NCU06856	YGR048W	SPBC16A3.09c	ortholog_one2one	ortholog_one2one
NCU06855		SPBC83.09c		ortholog_one2one
NCU06854	YPL235W	SPBC83.08	ortholog_one2one	ortholog_one2one
NCU06853				
NCU06852				
NCU06851				
NCU06850		SPBC29A10.08		ortholog_one2one
NCU06849				
NCU06847	YLL028W	SPCC569.05c	ortholog_one2one	ortholog_one2many
NCU06847	YLL028W	SPBC36.01c	ortholog_one2one	ortholog_one2many
NCU06847	YLL028W	SPBC530.15c	ortholog_one2one	ortholog_one2many
NCU06847	YLL028W	SPBC36.02c	ortholog_one2one	ortholog_one2many
NCU06847	YLL028W	SPBC36.03c	ortholog_one2one	ortholog_one2many
NCU06846	YOL103W	SPAC20G8.03	ortholog_one2many	ortholog_one2many
NCU06846	YDR497C	SPAC20G8.03	ortholog_one2many	ortholog_one2many
NCU06846	YOL103W	SPAC4F8.15	ortholog_one2many	ortholog_one2many
NCU06846	YDR497C	SPAC4F8.15	ortholog_one2many	ortholog_one2many
NCU06845	YDL114W		ortholog_one2many	
NCU06845	YLR426W		ortholog_one2many	
NCU15266				
NCU06844				
NCU06843	YOR063W	SPAPB8E5.06c	ortholog_one2one	ortholog_one2many
NCU06843	YOR063W	SPAC17A5.03	ortholog_one2one	ortholog_one2many
NCU06842	YBR112C	SPBC23E6.09	ortholog_one2one	ortholog_one2one
NCU06841				
NCU14132				
NCU14133				
NCU06840				
NCU06839	YOL107W	SPCC1235.08c	ortholog_one2one	ortholog_one2one
NCU06838				
NCU06837				
NCU15665				
NCU06836	YAL054C	SPCC191.02c	ortholog_one2many	ortholog_one2one
NCU06836	YLR153C	SPCC191.02c	ortholog_one2many	ortholog_one2one
NCU06834		SPAC17A5.04c		ortholog_one2one
NCU06833				
NCU15667				
NCU06832				
NCU06826		SPAPB1E7.06c		ortholog_one2one
NCU06824				
NCU15668				
NCU06823				
NCU06822				
NCU15669				
NCU06821	YOR035C	SPCC613.04c	ortholog_many2many	ortholog_many2many
NCU06821	YNL121C	SPCC613.04c	ortholog_many2many	ortholog_many2many
NCU06821	YHR117W	SPCC613.04c	ortholog_many2many	ortholog_many2many
NCU06817				
NCU15267				
NCU06815		SPAP32A8.03c		ortholog_one2many
NCU11340				
NCU06812		SPCC1020.13c		ortholog_one2one
NCU06811				
NCU06810				
NCU06809				
NCU06808				
NCU06807				
NCU06806				
NCU06804				
NCU06803				
NCU06801				
NCU06799				
NCU06797				
NCU06795				
NCU06794				
NCU06793				
NCU06792	YKL201C		ortholog_many2many	
NCU06792	YJR061W		ortholog_many2many	
NCU06791				
NCU06790				
NCU06789				
NCU06788	YPR023C	SPAC23H4.12	ortholog_one2many	ortholog_one2many
NCU06787	YPR023C	SPAC23H4.12	ortholog_one2many	ortholog_one2many
NCU06786		SPCC1919.08c		ortholog_one2one
NCU06785		SPBC1703.07		ortholog_one2one
NCU06784				
NCU06783		SPAC22A12.16		ortholog_one2one
NCU06782		SPCC1442.07c		ortholog_one2one
NCU06781	YMR215W		ortholog_one2one	
NCU06780	YKR056W	SPAC4G8.07c	ortholog_one2one	ortholog_one2one
NCU06779	YNL048W	SPCC330.08	ortholog_one2one	ortholog_one2one
NCU06778				
NCU06777	YOR106W	SPBC31E1.04	ortholog_one2many	ortholog_one2one
NCU06777	YOR036W	SPBC31E1.04	ortholog_one2many	ortholog_one2one
NCU06776		SPAC1786.03		ortholog_one2one
NCU16549				
NCU16550				
NCU06774	YDR137W	SPBC23E6.08	ortholog_one2one	ortholog_one2one
NCU06773				
NCU15268				
NCU06772				
NCU06771	YBL040C	SPBP8B7.22	ortholog_one2one	ortholog_one2one
NCU06769	YBR087W	SPBC83.14c	ortholog_one2one	ortholog_one2one
NCU06768	YBL038W	SPBC1105.03c	ortholog_one2one	ortholog_one2one
NCU06767	YOR217W	SPBC23E6.07c	ortholog_one2one	ortholog_one2one
NCU06766				
NCU06765				
NCU06764	YML092C	SPCC1442.06	ortholog_one2one	ortholog_one2one
NCU06763				
NCU06762	YJL183W	SPBC8D2.17	ortholog_one2one	ortholog_one2one
NCU06761	YDR294C		ortholog_one2one	
NCU06760		SPAC644.11c		ortholog_one2one
NCU06759				
NCU06758				
NCU06757				
NCU06756	YJR036C	SPBP8B7.27	ortholog_one2one	ortholog_one2one
NCU06754		SPAC2F3.16		ortholog_one2one
NCU11158				
NCU11159				
NCU06752				
NCU06751		SPBP35G2.02		ortholog_one2one
NCU06750	YMR132C		ortholog_one2one	
NCU06749	YGR220C	SPAC644.17c	ortholog_one2one	ortholog_one2one
NCU06748				
NCU06747				
NCU06746				
NCU06745				
NCU06744	YOR344C		ortholog_many2many	
NCU16552				
NCU06743	YOR293W	SPAC31G5.17c	ortholog_one2many	ortholog_one2many
NCU06743	YMR230W	SPAC31G5.17c	ortholog_one2many	ortholog_one2many
NCU06743	YOR293W	SPBP22H7.08	ortholog_one2many	ortholog_one2many
NCU06743	YMR230W	SPBP22H7.08	ortholog_one2many	ortholog_one2many
NCU06742				
NCU06741	YLR038C	SPCC1442.08c	ortholog_one2one	ortholog_one2one
NCU06740				
NCU06739				
NCU06738	YDL195W	SPBC8D2.20c	ortholog_one2one	ortholog_one2one
NCU06737				
NCU06735		SPAC20H4.09		ortholog_one2one
NCU06734				
NCU10430		SPBC215.14c		ortholog_one2one
NCU11427	YOR042W	SPBC16E9.02c	ortholog_one2many	ortholog_one2one
NCU11427	YDR273W	SPBC16E9.02c	ortholog_one2many	ortholog_one2one
NCU11426	YGR233C		ortholog_one2one	
NCU01846				
NCU01845	YDR051C		ortholog_one2one	
NCU01844				
NCU01843	YJL014W	SPBC1A4.08c	ortholog_one2one	ortholog_one2one
NCU01842				
NCU01841				
NCU01840				
NCU01839				
NCU01838				
NCU01837				
NCU14134				
NCU01835				
NCU01834				
NCU01833		SPAC1834.08		ortholog_one2one
NCU01831	YLR005W	SPCC1682.07	ortholog_one2one	ortholog_one2one
NCU01830				
NCU01828				
NCU01829				
NCU01827	YHR010W	SPCC74.05	ortholog_one2many	ortholog_one2many
NCU01827	YDR471W	SPCC74.05	ortholog_one2many	ortholog_one2many
NCU01827	YHR010W	SPBC685.07c	ortholog_one2many	ortholog_one2many
NCU01827	YDR471W	SPBC685.07c	ortholog_one2many	ortholog_one2many
NCU01826				
NCU01824				
NCU01823	YLR006C		ortholog_many2many	
NCU01822	YHR012W	SPAC15E1.06	ortholog_one2one	ortholog_one2one
NCU01821	YFL030W		ortholog_one2one	
NCU01820	YGR218W	SPAC1805.17	ortholog_one2one	ortholog_one2one
NCU01819				
NCU01818				
NCU14135				
NCU10309	YMR192W	SPBC1778.09	ortholog_many2many	ortholog_many2many
NCU01817				
NCU01816	YIR029W	SPAC1F7.09c	ortholog_one2one	ortholog_one2one
NCU01815				
NCU01814				
NCU01813	YDL199C		ortholog_one2one	
NCU01812				
NCU01811				
NCU01810		SPBC29A3.11c		ortholog_one2one
NCU01809	YLL034C	SPBC16E9.10c	ortholog_one2one	ortholog_one2one
NCU01808	YJR048W		ortholog_one2many	
NCU01808	YEL039C		ortholog_one2many	
NCU01807				
NCU01806	YDL111C	SPBC16G5.10	ortholog_one2one	ortholog_one2one
NCU01805				
NCU01804	YOR163W	SPAC13G6.14	ortholog_one2one	ortholog_one2one
NCU01803	YGL017W	SPAC3C7.07c	ortholog_one2one	ortholog_one2one
NCU01802				
NCU01801				
NCU01800	YBR251W	SPAC4G9.17c	ortholog_one2one	ortholog_one2one
NCU01799				
NCU01798				
NCU01797	YNR047W	SPAC4G8.05	ortholog_one2many	ortholog_one2one
NCU01797	YCR091W	SPAC4G8.05	ortholog_one2many	ortholog_one2one
NCU16553				
NCU01796				
NCU01795	YOR091W		ortholog_one2one	
NCU01794				
NCU01793		SPBC1D7.04		ortholog_one2one
NCU16554				
NCU16555				
NCU01792	YKL117W	SPAC9E9.13	ortholog_one2one	ortholog_one2one
NCU01791	YKL041W	SPAC9E9.14	ortholog_one2one	ortholog_one2one
NCU15269				
NCU14136				
NCU14137				
NCU16557				
NCU01790				
NCU16558				
NCU14138				
NCU01789				
NCU01788				
NCU01786	YOL061W	SPBC3D6.06c	ortholog_one2many	ortholog_one2many
NCU01785	YJL011C	SPAPB1E7.10	ortholog_one2one	ortholog_one2one
NCU16559	YNL180C		ortholog_many2many	
NCU01784	YFL001W	SPAC25B8.05	ortholog_one2one	ortholog_one2one
NCU01783		SPBC685.05		ortholog_one2one
NCU01782	YCR038C		ortholog_many2many	
NCU01781				
NCU01780				
NCU01779	YKL040C	SPBC1709.19c	ortholog_one2one	ortholog_one2one
NCU01777	YLR177W	SPBPB7E8.02	ortholog_one2many	ortholog_one2one
NCU01777	YDR505C	SPBPB7E8.02	ortholog_one2many	ortholog_one2one
NCU10828				
NCU01776	YLR029C	SPAC1783.08c	ortholog_one2many	ortholog_one2many
NCU01776	YMR121C	SPAC1783.08c	ortholog_one2many	ortholog_one2many
NCU01776	YLR029C	SPCC576.11	ortholog_one2many	ortholog_one2many
NCU01776	YMR121C	SPCC576.11	ortholog_one2many	ortholog_one2many
NCU16560	YGL014W	SPAC4G8.03c	ortholog_one2one	ortholog_one2many
NCU16560	YGL014W	SPAC6G9.14	ortholog_one2one	ortholog_one2many
NCU01772	YOR207C	SPAC4G9.08c	ortholog_one2one	ortholog_one2one
NCU01771	YDR004W	SPAC20H4.07	ortholog_one2one	ortholog_one2one
NCU01769				
NCU01768	YMR196W		ortholog_one2one	
NCU01767	YOR090C	SPAC10F6.17c	ortholog_one2one	ortholog_one2one
NCU01766				
NCU01765				
NCU01764				
NCU01763				
NCU01762				
NCU01761				
NCU01760	YGL178W	SPCC1682.08c	ortholog_many2many	ortholog_one2many
NCU01760	YGL178W	SPAC4G9.05	ortholog_many2many	ortholog_one2many
NCU01759	YDL124W		ortholog_one2one	
NCU01758	YPL222W	SPAC20G4.05c	ortholog_one2one	ortholog_one2one
NCU01757		SPAC823.09c		ortholog_one2one
NCU01756	YJR065C	SPAC630.03	ortholog_one2one	ortholog_one2one
NCU01754	YOL086C	SPCC13B11.01	ortholog_many2many	ortholog_one2many
NCU01754	YMR083W	SPCC13B11.01	ortholog_many2many	ortholog_one2many
NCU01754	YMR303C	SPCC13B11.01	ortholog_many2many	ortholog_one2many
NCU01754	YBR145W	SPCC13B11.01	ortholog_many2many	ortholog_one2many
NCU01753				
NCU01752				
NCU01751	YKL188C		ortholog_one2one	
NCU01750				
NCU01748				
NCU01747	YPL110C	SPAPB1E7.05	ortholog_one2one	ortholog_one2one
NCU01746				
NCU01745	YFL004W	SPAC14C4.11	ortholog_one2many	ortholog_one2one
NCU01745	YPL019C	SPAC14C4.11	ortholog_one2many	ortholog_one2one
NCU01744	YDL171C	SPAPB1E7.07	ortholog_one2one	ortholog_one2one
NCU01742				
NCU01741	YIL004C	SPAC23C4.13	ortholog_one2one	ortholog_one2one
NCU01740				
NCU01739				
NCU01738	YOL001W		ortholog_one2one	
NCU01737	YIL017C	SPAC26H5.04	ortholog_one2one	ortholog_one2one
NCU01735				
NCU01734				
NCU01731				
NCU01729				
NCU01728	YIL107C	SPAC222.13c	ortholog_one2one	ortholog_one2many
NCU01728	YIL107C	SPAPB17E12.14c	ortholog_one2one	ortholog_one2many
NCU01725	YLR316C	SPAP27G11.04c	ortholog_one2one	ortholog_one2one
NCU01724				
NCU01722	YCR051W	SPAC26H5.05	ortholog_one2one	ortholog_one2one
NCU01720				
NCU01717				
NCU01715		SPBC15C4.06c		ortholog_one2one
NCU01713		SPAC13D6.05		ortholog_one2one
NCU01706				
NCU01705	YML014W	SPAC13D6.03c	ortholog_one2one	ortholog_one2one
NCU01704				
NCU01703				
NCU01702	YFR002W	SPCC1620.11	ortholog_one2one	ortholog_one2many
NCU01702	YFR002W	SPCC1739.14	ortholog_one2one	ortholog_one2many
NCU01701	YDR109C		ortholog_one2one	
NCU01700				
NCU01699				
NCU01698				
NCU01697				
NCU01696	YDR228C	SPAC4G9.04c	ortholog_one2one	ortholog_one2one
NCU01695				
NCU01692	YCR005C	SPAC6C3.04	ortholog_one2many	ortholog_one2one
NCU01692	YNR001C	SPAC6C3.04	ortholog_one2many	ortholog_one2one
NCU01689	YMR241W	SPBC83.13	ortholog_one2one	ortholog_one2one
NCU01688				
NCU01686				
NCU01684				
NCU01681				
NCU01680		SPAC1071.10c		ortholog_many2many
NCU01680		SPCC1020.01c		ortholog_many2many
NCU01679				
NCU01678		SPAC23E2.02		ortholog_many2many
NCU01675		SPAPB8E5.07c		ortholog_one2one
NCU01674	YBL050W	SPAC959.02	ortholog_one2one	ortholog_one2one
NCU01673				
NCU01672		SPAC607.08c		ortholog_one2many
NCU01670	YFR003C	SPAC6B12.13	ortholog_one2one	ortholog_one2one
NCU01669		SPBC8D2.10c		ortholog_one2one
NCU01668				
NCU01667	YJL088W	SPAC4G9.10	ortholog_one2one	ortholog_one2one
NCU01666	YCL009C	SPBC14C8.04	ortholog_one2one	ortholog_one2one
NCU01665		SPAC30D11.14c		ortholog_one2one
NCU01664				
NCU01660				
NCU01659		SPCC297.05		ortholog_one2one
NCU10381	YGL114W		ortholog_one2one	
NCU01658	YJR033C	SPBC1105.10	ortholog_one2one	ortholog_one2one
NCU01657	YPL132W	SPAC19B12.13	ortholog_one2one	ortholog_one2many
NCU01657	YPL132W	SPAC1420.04c	ortholog_one2one	ortholog_one2many
NCU01656				
NCU01655				
NCU01654	YER015W		ortholog_one2one	
NCU01653				
NCU01652	YLR303W	SPBC428.11	ortholog_one2one	ortholog_one2one
NCU01651				
NCU01650				
NCU01649				
NCU01648	YOR321W	SPAPB1E7.09	ortholog_one2many	ortholog_one2one
NCU01648	YAL023C	SPAPB1E7.09	ortholog_one2many	ortholog_one2one
NCU01647	YNL304W		ortholog_many2many	
NCU01646		SPCC1682.11c		ortholog_one2one
NCU01645				
NCU01644	YDL058W	SPAC29E6.03c	ortholog_one2one	ortholog_one2one
NCU01643	YOR048C	SPAC26A3.12c	ortholog_one2one	ortholog_one2one
NCU01642	YOL081W		ortholog_many2many	
NCU01642	YBR140C		ortholog_many2many	
NCU16561				
NCU01640				
NCU01638	YOR341W	SPBC4C3.05c	ortholog_one2one	ortholog_one2one
NCU01637	YDR473C	SPAC29E6.02	ortholog_one2one	ortholog_one2one
NCU01636				
NCU01635	YBR010W	SPBC1105.11c	ortholog_one2many	ortholog_one2many
NCU01635	YNL031C	SPBC1105.11c	ortholog_one2many	ortholog_one2many
NCU01635	YBR010W	SPAC1834.04	ortholog_one2many	ortholog_one2many
NCU01635	YNL031C	SPAC1834.04	ortholog_one2many	ortholog_one2many
NCU01635	YBR010W	SPBC8D2.04	ortholog_one2many	ortholog_one2many
NCU01635	YNL031C	SPBC8D2.04	ortholog_one2many	ortholog_one2many
NCU01634				
NCU16562				
NCU01633				
NCU01632	YDR127W	SPAC1834.02	ortholog_one2one	ortholog_one2one
NCU10404				
NCU01631				
NCU01629				
NCU14139				
NCU01625	YER171W	SPAC1D4.12	ortholog_one2one	ortholog_one2one
NCU01623				
NCU01620				
NCU16563				
NCU01615	YMR185W	SPBC20F10.08c	ortholog_one2one	ortholog_one2one
NCU01614	YPR182W	SPBC3E7.14	ortholog_one2one	ortholog_one2one
NCU01613	YBR133C	SPBC16H5.11c	ortholog_one2one	ortholog_one2one
NCU01612	YGL120C	SPBC16H5.10c	ortholog_one2one	ortholog_one2one
NCU01611	YAR035W		ortholog_one2one	
NCU01610				
NCU01608				
NCU01607				
NCU01606	YDR298C	SPCC1840.06	ortholog_one2one	ortholog_one2one
NCU01605	YIL106W	SPBC428.13c	ortholog_one2one	ortholog_one2one
NCU01601	YJL124C	SPBC3D6.08c	ortholog_one2one	ortholog_one2one
NCU01599				
NCU01598				
NCU01597				
NCU01596	YDL097C	SPAC23G3.11	ortholog_one2one	ortholog_one2one
NCU01595	YLL011W	SPBC1A4.07c	ortholog_one2one	ortholog_one2one
NCU01593				
NCU01592				
NCU01591				
NCU01589	YLR259C	SPAC12G12.04	ortholog_one2one	ortholog_one2one
NCU01587	YLL050C	SPAC20G4.06c	ortholog_one2one	ortholog_one2one
NCU01585				
NCU01584				
NCU01581				
NCU01580	YPR056W	SPBC30B4.07c	ortholog_one2one	ortholog_one2one
NCU01579				
NCU01577				
NCU01575				
NCU15270				
NCU15271				
NCU15272				
NCU01573				
NCU01572	YGR225W	SPCC1620.04c	ortholog_one2one	ortholog_one2many
NCU01572	YGR225W	SPAC13G6.08	ortholog_one2one	ortholog_one2many
NCU01571	YJL031C	SPCC1620.05	ortholog_one2one	ortholog_one2one
NCU01570		SPAC12B10.08c		ortholog_one2one
NCU01569		SPAC31A2.14		ortholog_one2one
NCU01568	YNL003C	SPAC12B10.09	ortholog_one2one	ortholog_one2one
NCU01567				
NCU01566				
NCU01565				
NCU01564	YNL083W	SPBC12D12.05c	ortholog_one2one	ortholog_one2one
NCU01563	YNL025C	SPBC12D12.06	ortholog_one2one	ortholog_one2one
NCU01562				
NCU01561				
NCU01560				
NCU01559				
NCU16567				
NCU01555				
NCU01554				
NCU01553	YNR041C	SPAC56F8.04c	ortholog_one2one	ortholog_one2one
NCU01552	YPR132W	SPBP4H10.13	ortholog_one2many	ortholog_one2many
NCU01552	YGR118W	SPBP4H10.13	ortholog_one2many	ortholog_one2many
NCU01552	YPR132W	SPAC23C11.02c	ortholog_one2many	ortholog_one2many
NCU01552	YGR118W	SPAC23C11.02c	ortholog_one2many	ortholog_one2many
NCU01551				
NCU01550	YDR226W	SPAC4G9.03	ortholog_one2one	ortholog_one2one
NCU01549				
NCU01548				
NCU01547	YOR261C	SPCC1682.10	ortholog_one2one	ortholog_one2one
NCU16568				
NCU01546	YDR044W	SPAC222.11	ortholog_one2one	ortholog_one2one
NCU01545	YBL078C	SPBP8B7.24c	ortholog_one2one	ortholog_one2one
NCU01543				
NCU16569				
NCU14140				
NCU01542		SPCC777.08c		ortholog_one2one
NCU01541				
NCU01540	YNR013C	SPBC3B8.04c	ortholog_one2many	ortholog_one2one
NCU01540	YJL198W	SPBC3B8.04c	ortholog_one2many	ortholog_one2one
NCU01540	YCR037C	SPBC3B8.04c	ortholog_one2many	ortholog_one2one
NCU01539	YDL077C	SPAC23H4.14	ortholog_one2one	ortholog_one2one
NCU15834				
NCU01536				
NCU01535				
NCU01534				
NCU01532				
NCU01531				
NCU01530				
NCU01529				
NCU01528	YJR009C	SPBC32F12.11	ortholog_one2many	ortholog_one2many
NCU01528	YGR192C	SPBC32F12.11	ortholog_one2many	ortholog_one2many
NCU01528	YJL052W	SPBC32F12.11	ortholog_one2many	ortholog_one2many
NCU01528	YJR009C	SPBC354.12	ortholog_one2many	ortholog_one2many
NCU01528	YGR192C	SPBC354.12	ortholog_one2many	ortholog_one2many
NCU01528	YJL052W	SPBC354.12	ortholog_one2many	ortholog_one2many
NCU01527				
NCU01526				
NCU01525	YNL021W	SPBC800.03	ortholog_one2one	ortholog_one2one
NCU01524	YOL077C	SPBC800.06	ortholog_one2one	ortholog_one2one
NCU01523	YNL304W		ortholog_many2many	
NCU01522				
NCU01521				
NCU01520				
NCU11223				
NCU11222		SPAC167.03c		ortholog_one2one
NCU01519				
NCU01517				
NCU15273				
NCU01516	YOR232W	SPBC3B9.19	ortholog_one2one	ortholog_one2one
NCU01515	YIL021W	SPCC1442.10c	ortholog_one2one	ortholog_one2one
NCU01514	YLR348C		ortholog_one2one	
NCU01512	YPR047W	SPCC736.03c	ortholog_one2one	ortholog_one2one
NCU01511		SPCPB16A4.05c		ortholog_one2one
NCU01510	YOR086C	SPCP31B10.06	ortholog_many2many	ortholog_one2one
NCU01510	YNL087W	SPCP31B10.06	ortholog_many2many	ortholog_one2one
NCU01509				
NCU01506	YNL213C	SPAC6B12.06c	ortholog_one2one	ortholog_one2one
NCU01505				
NCU01504				
NCU01503	YDL060W	SPAC23H4.15	ortholog_one2one	ortholog_one2one
NCU01502	YER082C	SPAC959.03c	ortholog_one2one	ortholog_one2one
NCU01501	YBL057C	SPAC19A8.14	ortholog_one2one	ortholog_one2one
NCU01500	YNL129W	SPBP22H7.06	ortholog_one2one	ortholog_one2one
NCU01499	YLR369W	SPAC1F5.06	ortholog_many2many	ortholog_many2many
NCU01499	YKL073W	SPAC1F5.06	ortholog_many2many	ortholog_many2many
NCU15274				
NCU01498	YJL106W	SPAC3C7.06c	ortholog_one2one	ortholog_one2many
NCU01498	YJL106W	SPBC8D2.19	ortholog_one2one	ortholog_one2many
NCU01496				
NCU01495				
NCU01494				
NCU01493				
NCU01491				
NCU01490		SPBC15D4.13c		ortholog_one2one
NCU01489				
NCU01488				
NCU01487				
NCU01486	YLR384C	SPBC36.07	ortholog_one2one	ortholog_one2one
NCU01485		SPAC4F8.02c		ortholog_one2one
NCU01484	YPR165W	SPAC1F7.04	ortholog_one2one	ortholog_one2many
NCU01484	YPR165W	SPAC20H4.11c	ortholog_one2one	ortholog_one2many
NCU01483				
NCU01481	YEL064C		ortholog_one2one	
NCU10907	YPL154C		ortholog_one2many	
NCU16572				
NCU10034		SPBC543.10		ortholog_one2one
NCU10035				
NCU10036				
NCU08518	YNL110C		ortholog_one2one	
NCU08517				
NCU08516				
NCU08515	YBR127C	SPAC637.05c	ortholog_one2one	ortholog_one2one
NCU08514	YCR069W	SPCC553.04	ortholog_many2many	ortholog_one2many
NCU08514	YCR069W	SPBC16H5.05c	ortholog_many2many	ortholog_one2many
NCU08513				
NCU08512	YGL073W	SPAC8C9.14	ortholog_one2many	ortholog_one2many
NCU08512	YJR147W	SPAC8C9.14	ortholog_one2many	ortholog_one2many
NCU08512	YGL073W	SPAC2E12.02	ortholog_one2many	ortholog_one2many
NCU08512	YJR147W	SPAC2E12.02	ortholog_one2many	ortholog_one2many
NCU14141				
NCU10388	YCR069W		ortholog_many2many	
NCU08511				
NCU15275				
NCU08510	YPL083C	SPCC613.09	ortholog_one2one	ortholog_one2one
NCU08509				
NCU08508				
NCU08507	YGR211W	SPAC15A10.04c	ortholog_one2one	ortholog_one2one
NCU08506				
NCU08505	YCR090C	SPBC2D10.03c	ortholog_one2one	ortholog_one2one
NCU08504				
NCU08503	YIL103W	SPBC3B8.05	ortholog_one2one	ortholog_one2one
NCU08502	YPL090C	SPAPB1E7.12	ortholog_one2many	ortholog_one2many
NCU08502	YBR181C	SPAPB1E7.12	ortholog_one2many	ortholog_one2many
NCU08502	YPL090C	SPAC13G6.07c	ortholog_one2many	ortholog_one2many
NCU08502	YBR181C	SPAC13G6.07c	ortholog_one2many	ortholog_one2many
NCU08501				
NCU08500	YER102W	SPAC521.05	ortholog_one2many	ortholog_one2many
NCU08500	YBL072C	SPAC521.05	ortholog_one2many	ortholog_one2many
NCU08500	YER102W	SPAC2C4.16c	ortholog_one2many	ortholog_one2many
NCU08500	YBL072C	SPAC2C4.16c	ortholog_one2many	ortholog_one2many
