Gene stable ID,Saccharomyces cerevisiae gene stable ID,Schizosaccharomyces pombe gene stable ID,Saccharomyces cerevisiae homology type,Schizosaccharomyces pombe homology type
NCU03787,YBR123C,SPOM_SPAC6F12.11C,ortholog_one2one,ortholog_one2one
NCU03792,YOL065C,SPOM_SPAC9G1.10C,ortholog_one2one,ortholog_one2one
NCU03794,YCR057C,SPOM_SPBC713.04C,ortholog_one2one,ortholog_one2one
NCU03795,YHR107C,SPOM_SPAC9G1.11C,ortholog_one2one,ortholog_one2one
NCU03798,YDL217C,SPOM_SPBC25H2.04C,ortholog_one2one,ortholog_one2one
NCU03799,YAL032C,SPOM_SPCC188.11,ortholog_one2one,ortholog_one2one
NCU03800,YDL018C,SPOM_SPAC17A5.08,ortholog_one2one,ortholog_one2one
NCU03808,YMR128W,SPOM_SPAPB1A10.06C,ortholog_one2one,ortholog_one2one
NCU03814,YLR382C,SPOM_SPAC4G8.09,ortholog_one2one,ortholog_one2one
NCU16968,YOR037W,SPOM_SPAC17H9.12C,ortholog_one2one,ortholog_one2one
NCU03818,YIL048W,SPOM_SPAC6C3.06C,ortholog_one2one,ortholog_one2one
NCU03823,YGL119W,SPOM_SPBC2D10.18,ortholog_one2one,ortholog_one2one
NCU03824,YOR287C,SPOM_SPAC823.04,ortholog_one2one,ortholog_one2one
NCU03827,YBR146W,SPOM_SPAC29A4.03C,ortholog_one2one,ortholog_one2one
NCU03834,YFL024C,SPOM_SPCC830.05C,ortholog_one2one,ortholog_one2one
NCU03836,YKR038C,SPOM_SPBC16D10.03,ortholog_one2one,ortholog_one2one
NCU03839,YOR077W,SPOM_SPBC365.09C,ortholog_one2one,ortholog_one2one
NCU01002,YIL076W,SPOM_SPBC24C6.05,ortholog_one2one,ortholog_one2one
NCU01008,YHR148W,SPOM_SPAC19D5.05C,ortholog_one2one,ortholog_one2one
NCU01013,YGL040C,SPOM_SPAC1805.06C,ortholog_one2one,ortholog_one2one
NCU01022,YIL091C,SPOM_SPCC1827.01C,ortholog_one2one,ortholog_one2one
NCU01023,YJL063C,SPOM_SPBC1271.13,ortholog_one2one,ortholog_one2one
NCU01041,YKR087C,SPOM_SPAP14E8.04,ortholog_one2one,ortholog_one2one
NCU01067,YPR025C,SPOM_SPBP16F5.02,ortholog_one2one,ortholog_one2one
NCU01069,YCR009C,SPOM_SPBC725.09C,ortholog_one2one,ortholog_one2one
NCU01070,YHR189W,SPOM_SPBC2D10.15C,ortholog_one2one,ortholog_one2one
NCU01083,YOL052C,SPOM_SPBP4H10.05C,ortholog_one2one,ortholog_one2one
NCU01084,YIL003W,SPOM_SPAC806.02C,ortholog_one2one,ortholog_one2one
NCU01099,YML121W,SPOM_SPBC337.13C,ortholog_one2one,ortholog_one2one
NCU01100,YBL058W,SPOM_SPAC343.09,ortholog_one2one,ortholog_one2one
NCU01114,YBR261C,SPOM_SPAC16E8.14C,ortholog_one2one,ortholog_one2one
NCU01115,YLR105C,SPOM_SPAPB17E12.07C,ortholog_one2one,ortholog_one2one
NCU01119,YHR072W,SPOM_SPAC13G7.01C,ortholog_one2one,ortholog_one2one
NCU01120,YHL022C,SPOM_SPAC17A5.11,ortholog_one2one,ortholog_one2one
NCU01141,YCL004W,SPOM_SPBP18G5.02,ortholog_one2one,ortholog_one2one
NCU01143,YLR419W,SPOM_SPCC895.09C,ortholog_one2one,ortholog_one2one
NCU01164,YGL207W,SPOM_SPBP8B7.19,ortholog_one2one,ortholog_one2one
NCU01165,YNL323W,SPOM_SPBC1773.11C,ortholog_one2one,ortholog_one2one
NCU01171,YLR274W,SPOM_SPAC1B2.05,ortholog_one2one,ortholog_one2one
NCU01172,YDR027C,SPOM_SPAC2F3.10,ortholog_one2one,ortholog_one2one
NCU01175,YJL167W,SPOM_SPAC6F12.13C,ortholog_one2one,ortholog_one2one
NCU01178,YLR345W,SPOM_SPAC144.17C,ortholog_one2one,ortholog_one2one
NCU01179,YMR203W,SPOM_SPBC27B12.13,ortholog_one2one,ortholog_one2one
NCU01183,YGR173W,SPOM_SPBC354.01,ortholog_one2one,ortholog_one2one
NCU01184,YDL209C,SPOM_SPAC3A12.11C,ortholog_one2one,ortholog_one2one
NCU01187,YDR283C,SPOM_SPBC36B7.09,ortholog_one2one,ortholog_one2one
NCU01190,YOR164C,SPOM_SPCC1672.12C,ortholog_one2one,ortholog_one2one
NCU01192,YDL102W,SPOM_SPBC336.04,ortholog_one2one,ortholog_one2one
NCU01201,YNR046W,SPOM_SPAC31A2.02,ortholog_one2one,ortholog_one2one
NCU01203,YDR412W,SPOM_SPAC29A4.09,ortholog_one2one,ortholog_one2one
NCU01206,YHR119W,SPOM_SPCC306.04C,ortholog_one2one,ortholog_one2one
NCU01207,YDL185W,SPOM_SPAC343.05,ortholog_one2one,ortholog_one2one
NCU01224,YDL007W,SPOM_SPBC4.07C,ortholog_one2one,ortholog_one2one
NCU01225,YDR177W,SPOM_SPBC2D10.20,ortholog_one2one,ortholog_one2one
NCU01227,YOR142W,SPOM_SPAC16E8.17C,ortholog_one2one,ortholog_one2one
NCU01229,YPL086C,SPOM_SPAC29A4.20,ortholog_one2one,ortholog_one2one
NCU01234,YDR021W,SPOM_SPAC1F5.10,ortholog_one2one,ortholog_one2one
NCU01235,YDL030W,SPOM_SPBC36.09,ortholog_one2one,ortholog_one2one
NCU01236,YBR228W,SPOM_SPAP27G11.15,ortholog_one2one,ortholog_one2one
NCU01252,YMR100W,SPOM_SPBC31F10.10C,ortholog_one2one,ortholog_one2one
NCU01255,YOR211C,SPOM_SPBC1718.06,ortholog_one2one,ortholog_one2one
NCU01257,YKL172W,SPOM_SPAC17H9.05,ortholog_one2one,ortholog_one2one
NCU01271,YKL184W,SPOM_SPAC144.04C,ortholog_one2one,ortholog_one2one
NCU01272,YDR430C,SPOM_SPBC119.17,ortholog_one2one,ortholog_one2one
NCU01276,YPR131C,SPOM_SPCC16C4.12,ortholog_one2one,ortholog_one2one
NCU11027,YOL098C,SPOM_SPAC3H1.02C,ortholog_one2one,ortholog_one2one
NCU01279,YIL090W,SPOM_SPAC23C11.01,ortholog_one2one,ortholog_one2one
NCU01282,YLR025W,SPOM_SPAC1142.07C,ortholog_one2one,ortholog_one2one
NCU01288,YDR159W,SPOM_SPCC70.06,ortholog_one2one,ortholog_one2one
NCU01290,YLR175W,SPOM_SPAC29A4.04C,ortholog_one2one,ortholog_one2one
NCU01294,YJR062C,SPOM_SPBC23E6.03C,ortholog_one2one,ortholog_one2one
NCU10467,YOL094C,SPOM_SPAC1687.03C,ortholog_one2one,ortholog_one2one
NCU10468,YMR062C,SPOM_SPBC1271.14,ortholog_one2one,ortholog_one2one
NCU01300,YOR202W,SPOM_SPBC21H7.07C,ortholog_one2one,ortholog_one2one
NCU01304,YOR017W,SPOM_SPCC1183.04C,ortholog_one2one,ortholog_one2one
NCU01318,YPR181C,SPOM_SPCC31H12.07,ortholog_one2one,ortholog_one2one
NCU01322,YKL028W,SPOM_SPAC458.07,ortholog_one2one,ortholog_one2one
NCU01323,YFL008W,SPOM_SPBC29A10.04,ortholog_one2one,ortholog_one2one
NCU01324,YGR149W,SPOM_SPBC776.05,ortholog_one2one,ortholog_one2one
NCU01331,YEL026W,SPOM_SPAC607.03C,ortholog_one2one,ortholog_one2one
NCU01333,YGL012W,SPOM_SPAC20G4.07C,ortholog_one2one,ortholog_one2one
NCU01342,YML012W,SPOM_SPAC23H4.03C,ortholog_one2one,ortholog_one2one
NCU01343,YOL071W,SPOM_SPAC12B10.06C,ortholog_one2one,ortholog_one2one
NCU01366,YIL031W,SPOM_SPAC17A5.07C,ortholog_one2one,ortholog_one2one
NCU01367,YPR137W,SPOM_SPAC2E1P5.05,ortholog_one2one,ortholog_one2one
NCU01368,YER012W,SPOM_SPAC31A2.04C,ortholog_one2one,ortholog_one2one
NCU01369,YOR204W,SPOM_SPCC1795.11,ortholog_one2one,ortholog_one2one
NCU01370,YBR060C,SPOM_SPBC685.09,ortholog_one2one,ortholog_one2one
NCU01371,YHR100C,SPOM_SPCC645.02,ortholog_one2one,ortholog_one2one
NCU01377,YKL022C,SPOM_SPAC6F12.15C,ortholog_one2one,ortholog_one2one
NCU01388,YBR199W,SPOM_SPCC777.07,ortholog_one2one,ortholog_one2one
NCU01390,YKL095W,SPOM_SPAC9.13C,ortholog_one2one,ortholog_one2one
NCU01397,YHL013C,SPOM_SPAC1952.03,ortholog_one2one,ortholog_one2one
NCU01404,YOR201C,SPOM_SPBC1347.13C,ortholog_one2one,ortholog_one2one
NCU01412,YOR323C,SPOM_SPAC821.11,ortholog_one2one,ortholog_one2one
NCU10237,YPL206C,SPOM_SPAC4D7.02C,ortholog_one2one,ortholog_one2one
NCU06659,YGR210C,SPOM_SPBC428.15,ortholog_one2one,ortholog_one2one
NCU06672,YHR171W,SPOM_SPBC6B1.05C,ortholog_one2one,ortholog_one2one
NCU06673,YHR144C,SPOM_SPBC2G2.13C,ortholog_one2one,ortholog_one2one
NCU06677,YLR066W,SPOM_SPAC56F8.11,ortholog_one2one,ortholog_one2one
NCU06678,YGL173C,SPOM_SPAC17A5.14,ortholog_one2one,ortholog_one2one
NCU06684,YDL167C,SPOM_SPAC17H9.04C,ortholog_one2one,ortholog_one2one
NCU06695,YHR051W,SPOM_SPAC1B2.04,ortholog_one2one,ortholog_one2one
NCU06700,YKL094W,SPOM_SPCC5E4.05C,ortholog_one2one,ortholog_one2one
NCU06701,YLR176C,SPOM_SPAC3G9.14,ortholog_one2one,ortholog_one2one
NCU06702,YPR028W,SPOM_SPCC830.08C,ortholog_one2one,ortholog_one2one
NCU06708,YLR268W,SPOM_SPBC2A9.08C,ortholog_one2one,ortholog_one2one
NCU06712,YMR314W,SPOM_SPAC6G10.04C,ortholog_one2one,ortholog_one2one
NCU06713,YJR044C,SPOM_SPAC630.11,ortholog_one2one,ortholog_one2one
NCU06715,YDR407C,SPOM_SPAC6G10.05C,ortholog_one2one,ortholog_one2one
NCU06717,YDL100C,SPOM_SPAC1142.06,ortholog_one2one,ortholog_one2one
NCU06718,YKL059C,SPOM_SPBP8B7.15C,ortholog_one2one,ortholog_one2one
NCU06719,YLR193C,SPOM_SPAP8A3.10,ortholog_one2one,ortholog_one2one
NCU06721,YGL143C,SPOM_SPAC2F7.17,ortholog_one2one,ortholog_one2one
NCU06722,YOL097C,SPOM_SPAC2F7.13C,ortholog_one2one,ortholog_one2one
NCU06726,YLR351C,SPOM_SPAC26A3.11,ortholog_one2one,ortholog_one2one
NCU06727,YPR069C,SPOM_SPBC12C2.07C,ortholog_one2one,ortholog_one2one
NCU06732,YNL045W,SPOM_SPCC1322.05C,ortholog_one2one,ortholog_one2one
NCU09528,YER002W,SPOM_SPBC1539.10,ortholog_one2one,ortholog_one2one
NCU09539,YNL081C,SPOM_SPCC1795.07,ortholog_one2one,ortholog_one2one
NCU09542,YCR059C,SPOM_SPAC27E2.02,ortholog_one2one,ortholog_one2one
NCU09552,YNL273W,SPOM_SPBC216.06C,ortholog_one2one,ortholog_one2one
NCU01480,YNL275W,SPOM_SPBC543.05C,ortholog_one2one,ortholog_one2one
NCU01479,YER017C,SPOM_SPBC543.09,ortholog_one2one,ortholog_one2one
NCU01474,YML025C,SPOM_SPBC2D10.08C,ortholog_one2one,ortholog_one2one
NCU01473,YDR322W,SPOM_SPBC2F12.10,ortholog_one2one,ortholog_one2one
NCU01471,YGL115W,SPOM_SPAC1556.08C,ortholog_one2one,ortholog_one2one
NCU01470,YEL013W,SPOM_SPBC354.14C,ortholog_one2one,ortholog_one2one
NCU01468,YGR083C,SPOM_SPAC21E11.06,ortholog_one2one,ortholog_one2one
NCU01464,YHR132C,SPOM_SPBC337.07C,ortholog_one2one,ortholog_one2one
NCU01455,YPL210C,SPOM_SPCC320.10,ortholog_one2one,ortholog_one2one
NCU01447,YKL160W,SPOM_SPAC1B3.02C,ortholog_one2one,ortholog_one2one
NCU01446,YHR128W,SPOM_SPAC1B3.01C,ortholog_one2one,ortholog_one2one
NCU01444,YCR027C,SPOM_SPBC428.16C,ortholog_one2one,ortholog_one2one
NCU01443,YDR023W,SPOM_SPAC29A4.15,ortholog_one2one,ortholog_one2one
NCU01441,YJR069C,SPOM_SPCC830.10,ortholog_one2one,ortholog_one2one
NCU10220,YDL166C,SPOM_SPCC830.11C,ortholog_one2one,ortholog_one2one
NCU10143,YOR291W,SPOM_SPCC1672.11C,ortholog_one2one,ortholog_one2one
NCU01433,YGR123C,SPOM_SPBC3F6.01C,ortholog_one2one,ortholog_one2one
NCU01431,YNL271C,SPOM_SPCC895.05,ortholog_one2one,ortholog_one2one
NCU01429,YOR184W,SPOM_SPAC1F12.07,ortholog_one2one,ortholog_one2one
NCU04097,YFL028C,SPOM_SPAC20G4.01,ortholog_one2one,ortholog_one2one
NCU04098,YPL059W,SPOM_SPAPB2B4.02,ortholog_one2one,ortholog_one2one
NCU04110,YLR116W,SPOM_SPCC962.06C,ortholog_one2one,ortholog_one2one
NCU04118,YER052C,SPOM_SPBC19F5.04,ortholog_one2one,ortholog_one2one
NCU04119,YOL018C,SPOM_SPAC823.05C,ortholog_one2one,ortholog_one2one
NCU04121,YPR029C,SPOM_SPCP1E11.06,ortholog_one2one,ortholog_one2one
NCU04143,YKL116C,SPOM_SPBC337.04,ortholog_one2one,ortholog_one2one
NCU04149,YMR023C,SPOM_SPAC222.05C,ortholog_one2one,ortholog_one2one
NCU04150,YAL025C,SPOM_SPAC222.06,ortholog_one2one,ortholog_one2one
NCU04153,YNL292W,SPOM_SPBC11C11.10,ortholog_one2one,ortholog_one2one
NCU04155,YNL232W,SPOM_SPCC1840.11,ortholog_one2one,ortholog_one2one
NCU04156,YMR202W,SPOM_SPAC20G8.07C,ortholog_one2one,ortholog_one2one
NCU04159,YDR339C,SPOM_SPBC32H8.04C,ortholog_one2one,ortholog_one2one
NCU04165,YKL143W,SPOM_SPAC3F10.17,ortholog_one2one,ortholog_one2one
NCU04166,YGL099W,SPOM_SPAC3F10.16C,ortholog_one2one,ortholog_one2one
NCU04171,YDR237W,SPOM_SPBC2F12.02C,ortholog_one2one,ortholog_one2one
NCU04172,YBR101C,SPOM_SPBC3B9.01,ortholog_one2one,ortholog_one2one
NCU04173,YFL039C,SPOM_SPBC32H8.12C,ortholog_one2one,ortholog_one2one
NCU04176,YGR200C,SPOM_SPCC895.06,ortholog_one2one,ortholog_one2one
NCU04180,YIL134W,SPOM_SPBC27B12.09C,ortholog_one2one,ortholog_one2one
NCU04182,YOR319W,SPOM_SPAC31G5.01,ortholog_one2one,ortholog_one2one
NCU04187,YMR125W,SPOM_SPAC6G10.07,ortholog_one2one,ortholog_one2one
NCU04188,YOL129W,SPOM_SPBC8D2.02C,ortholog_one2one,ortholog_one2one
NCU04189,YGR229C,SPOM_SPBC30D10.17C,ortholog_one2one,ortholog_one2one
NCU04191,YGL246C,SPOM_SPAC19D5.06C,ortholog_one2one,ortholog_one2one
NCU04196,YJL125C,SPOM_SPAC9G1.12,ortholog_one2one,ortholog_one2one
NCU04201,YIL047C,SPOM_SPCC1827.07C,ortholog_one2one,ortholog_one2one
NCU04202,YKL067W,SPOM_SPAC806.07,ortholog_one2one,ortholog_one2one
NCU04216,YMR300C,SPOM_SPAC4D7.08C,ortholog_one2one,ortholog_one2one
NCU04230,YER065C,SPOM_SPBC1683.11C,ortholog_one2one,ortholog_one2one
NCU04241,YOR070C,SPOM_SPBC530.01,ortholog_one2one,ortholog_one2one
NCU04242,YMR080C,SPOM_SPAC16C9.06C,ortholog_one2one,ortholog_one2one
NCU04243,YNL075W,SPOM_SPAC19A8.07C,ortholog_one2one,ortholog_one2one
NCU04247,YHR129C,SPOM_SPBC1347.12,ortholog_one2one,ortholog_one2one
NCU04251,YNL192W,SPOM_SPAC13G6.12C,ortholog_one2one,ortholog_one2one
NCU04252,YDR189W,SPOM_SPCC74.01,ortholog_one2one,ortholog_one2one
NCU04277,YHR025W,SPOM_SPBC4C3.03,ortholog_one2one,ortholog_one2one
NCU04279,YOR112W,SPOM_SPAC15A10.13,ortholog_one2one,ortholog_one2one
NCU04280,YJL200C,SPOM_SPBP4H10.15,ortholog_one2one,ortholog_one2one
NCU04289,YGR007W,SPOM_SPAC15E1.05C,ortholog_one2one,ortholog_one2one
NCU04293,YML067C,SPOM_SPBC2G5.04C,ortholog_one2one,ortholog_one2one
NCU04301,YDL065C,SPOM_SPAC17C9.14,ortholog_one2one,ortholog_one2one
NCU04306,YBL091C,SPOM_SPBC14C8.03,ortholog_one2one,ortholog_one2one
NCU04313,YBL013W,SPOM_SPAC1805.09C,ortholog_one2one,ortholog_one2one
NCU04315,YKR071C,SPOM_SPBC337.10C,ortholog_one2one,ortholog_one2one
NCU04316,YGL203C,SPOM_SPBC16G5.09,ortholog_one2one,ortholog_one2one
NCU04320,YPL254W,SPOM_SPBC887.18C,ortholog_one2one,ortholog_one2one
NCU04323,YLR420W,SPOM_SPAC16.03C,ortholog_one2one,ortholog_one2one
NCU04326,YJL187C,SPOM_SPCC18B5.03,ortholog_one2one,ortholog_one2one
NCU04327,YBL023C,SPOM_SPBC4.04C,ortholog_one2one,ortholog_one2one
NCU08926,YNL242W,SPOM_SPBC31E1.01C,ortholog_one2one,ortholog_one2one
NCU08928,YNR011C,SPOM_SPBC19C2.01,ortholog_one2one,ortholog_one2one
NCU08935,YBR222C,SPOM_SPCC1827.03C,ortholog_one2one,ortholog_one2one
NCU08940,YDR529C,SPOM_SPCC737.02C,ortholog_one2one,ortholog_one2one
NCU08944,YHR013C,SPOM_SPAC15E1.08,ortholog_one2one,ortholog_one2one
NCU08946,YGR132C,SPOM_SPAC1782.06C,ortholog_one2one,ortholog_one2one
NCU08947,YJL166W,SPOM_SPAC1782.07,ortholog_one2one,ortholog_one2one
NCU08948,YHR004C,SPOM_SPBC3B8.10C,ortholog_one2one,ortholog_one2one
NCU08951,YDL208W,SPOM_SPAC1782.10C,ortholog_one2one,ortholog_one2one
NCU08952,YLR291C,SPOM_SPAC343.14C,ortholog_one2one,ortholog_one2one
NCU08968,YPL266W,SPOM_SPBC336.02,ortholog_one2one,ortholog_one2one
NCU10061,YGL011C,SPOM_SPBC646.16,ortholog_one2one,ortholog_one2one
NCU09841,YPR073C,SPOM_SPAC1071.12C,ortholog_one2one,ortholog_one2one
NCU07188,YBL033C,SPOM_SPAP27G11.09C,ortholog_one2one,ortholog_one2one
NCU07181,YJR129C,SPOM_SPAC3A11.03,ortholog_one2one,ortholog_one2one
NCU07172,YPL042C,SPOM_SPAC23H4.17C,ortholog_one2one,ortholog_one2one
NCU07171,YDL029W,SPOM_SPAC11H11.06,ortholog_one2one,ortholog_one2one
NCU07165,YER003C,SPOM_SPBC2G2.16,ortholog_one2one,ortholog_one2one
NCU07156,YBR248C,SPOM_SPBC418.01C,ortholog_one2one,ortholog_one2one
NCU07153,YFR044C,SPOM_SPBC1198.08,ortholog_one2one,ortholog_one2one
NCU16003,Q0275,SPOM_SPMIT.04,ortholog_one2one,ortholog_one2one
NCU16025,Q0085,SPOM_SPMIT.07,ortholog_one2one,ortholog_one2one
NCU16027,Q0130,SPOM_SPMIT.10,ortholog_one2one,ortholog_one2one
NCU16028,Q0250,SPOM_SPMIT.11,ortholog_one2one,ortholog_one2one
NCU07125,YER140W,SPOM_SPBC13G1.05,ortholog_one2one,ortholog_one2one
NCU07075,YDL128W,SPOM_SPCC1795.02C,ortholog_one2one,ortholog_one2one
NCU07071,YNL288W,SPOM_SPAC29B12.06C,ortholog_one2one,ortholog_one2one
NCU07070,YLR276C,SPOM_SPCC1494.06C,ortholog_one2one,ortholog_one2one
NCU07068,YJL094C,SPOM_SPAC105.01C,ortholog_one2one,ortholog_one2one
NCU07066,YML095C,SPOM_SPBC4F6.15C,ortholog_one2one,ortholog_one2one
NCU07058,YML093W,SPOM_SPAC57A7.06,ortholog_one2one,ortholog_one2one
NCU04699,YJR073C,SPOM_SPBC337.16,ortholog_one2one,ortholog_one2one
NCU04724,YCL034W,SPOM_SPBC31F10.07,ortholog_one2one,ortholog_one2one
NCU04738,YIL150C,SPOM_SPBC1347.10,ortholog_one2one,ortholog_one2one
NCU04743,YBR094W,SPOM_SPAC12B10.04,ortholog_one2one,ortholog_one2one
NCU04749,YHR164C,SPOM_SPBC16D10.04C,ortholog_one2one,ortholog_one2one
NCU04755,YGL083W,SPOM_SPBP23A10.10,ortholog_one2one,ortholog_one2one
NCU04768,YOR356W,SPOM_SPAC20G8.04C,ortholog_one2one,ortholog_one2one
NCU04775,YLR285W,SPOM_SPAC8F11.09C,ortholog_one2one,ortholog_one2one
NCU04780,YGL211W,SPOM_SPBC2G5.03,ortholog_one2one,ortholog_one2one
NCU04790,YDR172W,SPOM_SPCC584.04,ortholog_one2one,ortholog_one2one
NCU04797,YLR377C,SPOM_SPBC1198.14C,ortholog_one2one,ortholog_one2one
NCU04799,YER165W,SPOM_SPAC57A7.04C,ortholog_one2one,ortholog_one2one
NCU04800,YGL141W,SPOM_SPAC167.07C,ortholog_one2one,ortholog_one2one
NCU04810,YIL153W,SPOM_SPAC4F10.04,ortholog_one2one,ortholog_one2one
NCU04815,YML004C,SPOM_SPBC12C2.12C,ortholog_one2one,ortholog_one2one
NCU04817,YER141W,SPOM_SPAC22E12.10C,ortholog_one2one,ortholog_one2one
NCU12087,YER162C,SPOM_SPAC12B10.12C,ortholog_one2one,ortholog_one2one
NCU04840,YPR185W,SPOM_SPAC4F10.07C,ortholog_one2one,ortholog_one2one
NCU04841,YHL002W,SPOM_SPBC1734.08,ortholog_one2one,ortholog_one2one
NCU09789,YNL220W,SPOM_SPAC144.03,ortholog_one2one,ortholog_one2one
NCU05650,YER110C,SPOM_SPBC14F5.03C,ortholog_one2one,ortholog_one2one
NCU05644,YHR188C,SPOM_SPBC1604.15,ortholog_one2one,ortholog_one2one
NCU05623,YJL143W,SPOM_SPAC3A12.16C,ortholog_one2one,ortholog_one2one
NCU05606,YDR221W,SPOM_SPCC825.02,ortholog_one2one,ortholog_one2one
NCU05601,YAL039C,SPOM_SPBC26H8.12,ortholog_one2one,ortholog_one2one
NCU05600,YPL109C,SPOM_SPBC21C3.03,ortholog_one2one,ortholog_one2one
NCU05593,YNL026W,SPOM_SPAC17C9.06,ortholog_one2one,ortholog_one2one
NCU05592,YER100W,SPOM_SPAC10F6.05C,ortholog_one2one,ortholog_one2one
NCU05589,YMR140W,SPOM_SPBC25B2.03,ortholog_one2one,ortholog_one2one
NCU05587,YLR085C,SPOM_SPCC550.12,ortholog_one2one,ortholog_one2one
NCU05541,YPL107W,SPOM_SPCP31B10.02,ortholog_one2one,ortholog_one2one
NCU05523,YPL122C,SPOM_SPBC13G1.13,ortholog_one2one,ortholog_one2one
NCU05517,YJR144W,SPOM_SPBC30D10.08,ortholog_one2one,ortholog_one2one
NCU05515,YJL104W,SPOM_SPBC713.10,ortholog_one2one,ortholog_one2one
NCU05514,YGR172C,SPOM_SPCC61.04C,ortholog_one2one,ortholog_one2one
NCU05492,YOR378W,SPOM_SPBC1683.03C,ortholog_one2one,ortholog_one2one
NCU05485,YGL019W,SPOM_SPBC2G5.02C,ortholog_one2one,ortholog_one2one
NCU03850,YIR032C,SPOM_SPAC19G12.04,ortholog_one2one,ortholog_one2one
NCU03855,YPR072W,SPOM_SPAC1B3.05,ortholog_one2one,ortholog_one2one
NCU03880,YGR202C,SPOM_SPCC1827.02C,ortholog_one2one,ortholog_one2one
NCU03883,YER072W,SPOM_SPBC21B10.04C,ortholog_one2one,ortholog_one2one
NCU03889,YKL006C-A,SPOM_SPAC31A2.13C,ortholog_one2one,ortholog_one2one
NCU03890,YIL044C,SPOM_SPAC824.09C,ortholog_one2one,ortholog_one2one
NCU03891,YCL033C,SPOM_SPBC216.04C,ortholog_one2one,ortholog_one2one
NCU03897,YJL080C,SPOM_SPCC550.14,ortholog_one2one,ortholog_one2one
NCU03898,YJR102C,SPOM_SPBC4B4.06,ortholog_one2one,ortholog_one2one
NCU03901,YGL153W,SPOM_SPBC13G1.03C,ortholog_one2one,ortholog_one2one
NCU03907,YLR435W,SPOM_SPBC409.15,ortholog_one2one,ortholog_one2one
NCU03909,YKR062W,SPOM_SPCC1672.08C,ortholog_one2one,ortholog_one2one
NCU03911,YKL007W,SPOM_SPAC12B10.07,ortholog_one2one,ortholog_one2one
NCU03922,YML126C,SPOM_SPAC4F8.14C,ortholog_one2one,ortholog_one2one
NCU03926,YDR175C,SPOM_SPAC2F7.15,ortholog_one2one,ortholog_one2one
NCU03935,YJR139C,SPOM_SPBC776.03,ortholog_one2one,ortholog_one2one
NCU03936,YDL201W,SPOM_SPCPB16A4.04C,ortholog_one2one,ortholog_one2one
NCU03937,YML104C,SPOM_SPCC16A11.04,ortholog_one2one,ortholog_one2one
NCU03944,YMR092C,SPOM_SPAC9G1.05,ortholog_one2one,ortholog_one2one
NCU03954,YLR212C,SPOM_SPBC32F12.04,ortholog_one2one,ortholog_one2one
NCU03955,YKR031C,SPOM_SPAC2F7.16C,ortholog_one2one,ortholog_one2one
NCU03957,YOR125C,SPOM_SPBC337.15C,ortholog_one2one,ortholog_one2one
NCU03961,YGR145W,SPOM_SPCC330.09,ortholog_one2one,ortholog_one2one
NCU03963,YLR017W,SPOM_SPAC16C9.02C,ortholog_one2one,ortholog_one2one
NCU03964,YCR054C,SPOM_SPCC584.14,ortholog_one2one,ortholog_one2one
NCU03966,YAL048C,SPOM_SPCC320.04C,ortholog_one2one,ortholog_one2one
NCU03970,YDR236C,SPOM_SPCC18.16C,ortholog_one2one,ortholog_one2one
NCU03971,YBR236C,SPOM_SPCC330.10,ortholog_one2one,ortholog_one2one
NCU03972,YPR108W,SPOM_SPBC582.07C,ortholog_one2one,ortholog_one2one
NCU03979,YGR286C,SPOM_SPCC1235.02,ortholog_one2one,ortholog_one2one
NCU03980,YJR064W,SPOM_SPAC1420.02C,ortholog_one2one,ortholog_one2one
NCU03981,YKR084C,SPOM_SPBC25B2.01,ortholog_one2one,ortholog_one2one
NCU03982,YJL034W,SPOM_SPAC22A12.15C,ortholog_one2one,ortholog_one2one
NCU03986,YOR116C,SPOM_SPBC651.08C,ortholog_one2one,ortholog_one2one
NCU12114,YOR022C,SPOM_SPAC20G8.02,ortholog_one2one,ortholog_one2one
NCU03989,YPR011C,SPOM_SPAPB17E12.12C,ortholog_one2one,ortholog_one2one
NCU03992,YDR129C,SPOM_SPBC1778.06C,ortholog_one2one,ortholog_one2one
NCU03998,YBR288C,SPOM_SPBC651.11C,ortholog_one2one,ortholog_one2one
NCU04002,YGR002C,SPOM_SPAC9G1.13C,ortholog_one2one,ortholog_one2one
NCU04009,YHR069C,SPOM_SPAC2F7.14C,ortholog_one2one,ortholog_one2one
NCU04014,YDR069C,SPOM_SPBC18H10.08C,ortholog_one2one,ortholog_one2one
NCU04020,YDR037W,SPOM_SPBC17G9.03C,ortholog_one2one,ortholog_one2one
NCU04040,YBR061C,SPOM_SPAC4F10.03C,ortholog_one2one,ortholog_one2one
NCU04041,YBR142W,SPOM_SPBC4F6.07C,ortholog_one2one,ortholog_one2one
NCU04051,YFR009W,SPOM_SPBC29A3.09C,ortholog_one2one,ortholog_one2one
NCU04054,YFL037W,SPOM_SPBC26H8.07C,ortholog_one2one,ortholog_one2one
NCU04063,YLR208W,SPOM_SPBC215.15,ortholog_one2one,ortholog_one2one
NCU04068,YHR147C,SPOM_SPAC12G12.08,ortholog_one2one,ortholog_one2one
NCU04069,YOL064C,SPOM_SPCC1753.04,ortholog_one2one,ortholog_one2one
NCU04077,YFR030W,SPOM_SPCC584.01C,ortholog_one2one,ortholog_one2one
NCU04078,YGL256W,SPOM_SPAC5H10.06C,ortholog_one2one,ortholog_one2one
